name,address,rating,review_count
Starbucks,472 SW Marine Dr,4.1,320
Starbucks,8525 Sea Island Way,4.0,653
Starbucks,1088 Burrard St,3.8,151
Starbucks,605 Davie St,4.0,233
Starbucks,498 Robson St,4.2,168
Starbucks,2378 Cambie St,4.0,151
Starbucks,1097 Davie St,4.2,231
Starbucks,860 Drake St,4.3,136
Starbucks,Childrens & Womens Health Center of BC 4500 Oak St,4.0,103
Starbucks,785 Denman St,4.1,383
Starbucks,1055 West Georgia St #150 Royal Center Mall,4.0,53
Starbucks,1301 Robson St,4.0,213
Starbucks,1500 W 2nd Ave,4.1,416
Starbucks,3127 Edgemont Blvd,4.1,121
Starbucks,1055 Dunsmuir St #406c,4.5,30
Starbucks,2505 Granville St,4.0,152
Starbucks,1795 Davie St,4.1,637
Starbucks,4720 Mcclelland Rd #1845,4.3,185
Starbucks,Safeway Grocery Store 1766 Robson St,4.0,14
Starbucks,Pan Pacific Hotel 999 Canada Pl Suite 140,3.7,76
Starbucks,4635 Arbutus St,4.1,126
Starbucks,Shopping Centre 6483 120 St,4.1,278
Starbucks,398 Robson St,3.1,11
Starbucks,8002 Granville St,4.2,271
Starbucks,8475 Granville St,4.0,95
Starbucks,1133 Alberni St,3.9,24
Starbucks,Safeway Grocery Store 6401 120 St,3.9,50
Starbucks,1895 Cornwall Ave,4.2,234
Starbucks,Academic Ambulatory Care Centre 2787 Laurel St,3.9,140
Starbucks,8111 Ackroyd Rd,4.0,387
Starbucks,1033 Robson St,4.4,10
Starbucks Coffee,3095 W Broadway,4.2,45
Starbucks - Cornerstone,8906 University High St,3.4,27
Starbucks,Village at 840 Main St Unit E2,4.0,232
Starbucks,2348 W 41st Ave,4.0,191
Starbucks,6400 Nancy Greene Way,3.9,85
Starbucks,1718 Marine Dr Suite B,4.0,206
Starbucks,901 Park Royal S,4.1,181
Starbucks,3095 W Broadway,4.2,157
Starbucks,7000 Westminster Hwy,4.3,51
Starbucks,8311 Lansdowne Rd Unit MAJ1,2.8,38
Starbucks,Richmond Centre 6551 No. 3 Rd,3.9,323
Starbucks,883 Park Royal N,3.7,29
Starbucks,Ironwood Plaza CRU #9 11660 Steveston Hwy,4.1,529
Starbucks,Safeway Grocery Store 2315 W 4th Ave W,3.3,7
Starbucks,7899 Templeton Station Rd #167,4.2,69
Starbucks,4467 Dunbar St,4.2,153
Starbucks,2416 Marine Dr,4.1,122
Starbucks,3211 Grant McConachie Way,4.0,13
Starbucks,Brick Yard Station 17455 56 Ave #130,4.3,297
Starbucks,5263 Ladner Trunk Rd B,4.1,267
Starbucks,Safeway Grocery Store 8671 No 1 Rd,3.5,11
Starbucks,YVR Vancouver US Departures 3211 Grant McConachie Way,3.1,138
Starbucks,UBC @ Life 6138 Student Union Blvd,2.1,46
Starbucks,Corner Shopping Centre 7150 200 St,4.0,419
Starbucks,6200 University Blvd,3.4,71
Starbucks,Technical Enterprise Facility 6190 Agronomy Rd #3,4.1,282
Starbucks,2101 Lahb Ave.,,
Starbucks,University Marketplace 5763 Dalhousie Rd,4.0,149
Starbucks,22709 Lougheed Hwy #490,4.2,218
Starbucks Coffee,1125 Denman St,5.0,1
Starbucks,20393 Fraser Hwy,3.9,22
Starbucks,20151 Fraser Hwy,4.0,265
Starbucks,1658 128th St #60,4.4,181
Starbucks,2453 161a St 10 The Village of Grandview Corners,4.2,194
Starbucks,1730 152 St,4.3,421
Starbucks,4949 Canoe Pass Way #1302,4.0,8
Starbucks,23981 Dewdney Trunk Rd,4.3,200
Starbucks,6390 Bay St #3,3.8,275
Starbucks,530 Peace Portal Dr,4.5,264
