name,address,rating,review_count
Uncle Fatih's Pizza - SFU,9055 University High St Unit 108,4.2,249
Uncle Fatih's Pizza - BRENTWOOD,4465 Skyline Dr Unit 2,4.2,548
Uncle Fatih's Pizza - COMMERCIAL,1685 E Broadway,4.2,612
Uncle Fatih's Pizza - SURREY,10277 City Pkwy #111,4,473
Uncle Fatih's Pizza - CAMBIE,477 W 8th Ave,4.2,347
Uncle Fatih's Pizza - ABBOTT,638 Abbott St,4.2,581
Uncle Fatih's Pizza - NELSON,625 Nelson St,4.2,523
Uncle Fatih's Pizza - KITSLANO,2778 W Broadway,4.2,250
Uncle Fatih's Pizza - UBC,6045 University Blvd,4.3,249
