name,address,rating,review_count
New York Fries - Metrotown (Metropolis),4820 Kingsway #335,3.6,164
New York Fries - Coquitlam Centre,2929 Barnet Hwy Unit 2624,3.3,54
New York Fries,10355 152 St,3.8,47
New York Fries - Pacific Centre,700 W Georgia St,3.4,65
New York Fries - Park Royal Shopping Centre,2002 Park Royal S W,3.3,14
New York Fries - Richmond Centre,6551 No. 3 Rd,3.4,82
New York Fries,19705 Fraser Hwy,4.0,7
New York Fries - Tsawwassen Mills,5000 Canoe Pass Way,3.4,26
New York Fries - Lougheed Mall,9855 Austin Ave Unit 709,3.6,14
