name,address,rating,review_count
Milestones,2745 Barnet Hwy,3.9,669
Milestones,10355 152 St,4.0,558
Milestones,1096 Main St,3.5,351
Milestones,20075 Langley Bypass,3.8,398
Milestones,3085 152 St,3.8,399
Milestones,5000 Canoe Pass Way R 4,4.0,342
Milestones,3122 Mount Lehman Rd Unit E110,3.8,425
Milestones Grill & Bar,4420 Lougheed Hwy,4.0,4
