name,address,rating,review_count
Bubble World SFU,8888 University Dr W,3.5,24
Bubble World Coquitlam,2991 Lougheed Hwy #120,3.6,788
Bubble World Burnaby,4300 Kingsway,3.8,788
Bubble World-New Westminster,601 Agnes St,4.0,601
Bubble World Tea House,3377 2 Kingsway #2,4.1,191
Bubble World Surrey,10090 152 St #137,3.6,765
Bubble World,8368 1318 Capstan Way #1318,3.6,282
Bubble World,1325 Robson St,4.0,338
Bubble World,8850 Walnut Grove Dr #116,4.1,525
