name,address,rating,review_count
Mr. Greek Donair Shop,224-7155 Kingsway,4.2,408
Mr. Greek Donair Store,2285 Commercial Dr,4.2,136
My Greek Taverna,946 Brunette Ave,4.4,1216
Mr Greek Donair Town,1173 Granville St,4.5,280
