name,address,rating,review_count
The Boathouse Restaurant,2770 Esplanade Ave,3.7,1471
The Boathouse Restaurant,900 Quayside Dr,3.8,1104
The Boathouse Restaurant,1305 Arbutus St,4.0,1285
Boathouse,2002 Park Royal S,4.6,5
The Boathouse Restaurant,14935 Marine Dr,3.9,1341
Boathouse,4700 Kingsway,3.9,69
