name,address,rating,review_count
Nook,195 W 2nd Ave,4.3,333
Nook Restaurant,150 Victory Ship Way #160,4.4,52
Nook,1525 Yew St,4.5,654
Nook,781 Denman St,4.5,346
Nook Pasta Room,1867 W 1st Ave,,
The Jungle Nook,,,
