name,address,rating,review_count
Subway,3740 Chatham St Unit #3,3.2,66.0
Subway,22372 Fraser Hwy #101,3.3,56.0
Subway,2255 King George Blvd Unit 101,4.1,92.0
Subway,1612-4949 Canoe Pass Way,3.6,27.0
Subway,1623 128th St,3.5,82.0
Subway,1797 152 St Suite 105,3.6,133.0
Mr.Sub,2885 E Broadway,4.1,176.0
Subway,1733 H St Unit 825,4.2,95.0
Subway,27544 Fraser Hwy,3.4,90.0
Subway,26361 Fraser Hwy B110,3.6,54.0
Subway,31956 Lougheed Hwy Unit E003,3.9,122.0
Subway,900 Gibsons Way Unit 24,3.5,67.0
Gateway Station,,3.7,57.0
Lincoln Station,,4.3,32.0
Subway,2618 McMillan Rd Suite #108,4.2,55.0
