name,address,rating,review_count
Happy Lamb Hot Pot Burnaby 快乐小羊,4755 Kingsway,4.0,1448
Happy Lamb Hot Pot Coquitlam 快乐小羊,25136 Lincoln Ave,3.7,249
Happy Lamb Hot Pot Vancouver 快乐小羊,1788 W Broadway,4.0,574
Happy Lamb Hot Pot Richmond 快乐小羊,5300 No. 3 Rd UNIT 405,4.5,137
