name,address,rating,review_count
Rogue Kitchen & Wetbar,Waterfront Building 200 Burrard St,4.0,709
Rogue Kitchen & Wetbar,602 W Broadway,4.0,700
Rogue Kitchen & Wetbar,601 W Cordova St,4.0,1678
