name,rating,review_count,lat,lng,region
Fiore - South Granville,4.2,102.0,49.2608974,-123.1382242,Fairview
Fiore Famiglia,4.2,144.0,49.2578287,-123.1651169,Kitsilano
Fiore Republic Floral Design,5.0,103.0,49.2817891,-123.1024327,Downtown
